order_id,customer_id,product_id,order_date,quantity,unit_price,payment_method,order_status
ORD-01839,CUST-00157,PROD-0024,2025-12-11,2,19.99,Klarna,RETURNED
ORD-01840,CUST-00479,PROD-0018,2025-12-11,2,79.99,Apple Pay,Delivered
ORD-01841,CUST-00186,PROD-0008,2025-12-11,1,94.99,Credit Card,Delivered
ORD-01842,CUST-00338,PROD-0033,2025-12-12,1,24.00,Apple Pay,Delivered
ORD-01843,CUST-00439,PROD-0029,2025-12-12,1,13.49,Credit Card,Delivered
ORD-00172,CUST-00155,PROD-0005,2025-02-20,1,129.00,Klarna,Delivered
ORD-01844,CUST-00110,PROD-0038,2025-12-12,1,34.99,Apple Pay,Delivered
ORD-01845,CUST-00395,PROD-0041,2025-12-12,1,12.99,Debit Card,Delivered
ORD-01846,CUST-00418,PROD-0018,2025-12-12,3,79.99,Credit Card,Delivered
ORD-01847,CUST-00138,PROD-0046,2025-12-13,4,17.99,Debit Card,Refunded
ORD-01848,CUST-00347,PROD-0019,2025-12-13,3,24.00,Apple Pay,Delivered
ORD-01849,CUST-00006,PROD-0017,13/12/2025,1,55.00,Debit Card,Delivered
ORD-01850,CUST-00331,PROD-0047,2025-12-13,1,23.99,Credit Card,Delivered
ORD-01851,CUST-00318,PROD-0049,2025-12-13,1,29.99,Credit Card,Delivered
ORD-01852,CUST-00160,PROD-0035,2025-12-13,1,18.99,Credit Card,Returned
ORD-01853,CUST-00020,PROD-0040,2025-12-14,2,27.50,Debit Card,Delivered
ORD-01854,CUST-00367,PROD-0027,2025-12-14,3,99.00,Debit Card,Delivered
ORD-01855,CUST-00069,PROD-0028,2025-12-14,2,9.99,PayPal,Delivered
ORD-00611,CUST-00214,PROD-0023,2025-05-26,2,19.50,apple pay,Delivered
ORD-01856,CUST-00270,PROD-0026,2025-12-14,2,74.99,Credit Card,Delivered
ORD-01857,CUST-00395,PROD-0021,2025-12-14,2,38.00,Credit Card,Cancelled
ORD-01858,CUST-00218,PROD-0008,2025-12-14,1,94.99,PayPal,Refunded
ORD-01859,CUST-00174,PROD-0017,2025-12-14,1,55.00,Debit Card,Delivered
ORD-01860,CUST-00072,PROD-0048,2025-12-14,2,9.49,Debit Card,Delivered
ORD-01861,CUST-00124,PROD-0040,2025-12-15,3,27.50,Credit Card,Cancelled
ORD-01862,CUST-00379,PROD-0030,2025-12-15,1,27.99,Credit Card,Delivered
ORD-01863,CUST-00087,PROD-0037,2025-12-15,1,-16.99,PayPal,Delivered
ORD-01864,CUST-00356,PROD-0044,2025-12-15,1,42.00,Debit Card,Delivered
ORD-01865,CUST-00187,PROD-0041,2025-12-15,1,12.99,Debit Card,Delivered
ORD-01866,CUST-00179,PROD-0038,2025-12-16,1,34.99,Apple Pay,Delivered
ORD-01867,CUST-00351,PROD-0045,2025-12-16,1,13.99,PayPal,Returned
ORD-01868,CUST-00165,PROD-0020,2025-12-16,1,89.00,Credit Card,Delivered
ORD-01869,CUST-00014,PROD-0038,2025-12-16,1,34.99,PayPal,Delivered
ORD-01870,CUST-00379,PROD-0040,2025-12-16,1,27.50,Credit Card,Delivered
ORD-01871,CUST-00238,PROD-0045,2025-12-16,1,13.99,Credit Card,Delivered
ORD-01872,CUST-00078,PROD-0026,2025-12-16,4,74.99,Debit Card,Delivered
ORD-01873,CUST-00369,PROD-0006,2025-12-16,1,14.99,Credit Card,Delivered
ORD-01874,CUST-00102,PROD-0028,2025-12-16,1,9.99,Credit Card,Delivered
ORD-01875,CUST-00209,PROD-0041,2025-12-16,1,12.99,Debit Card,Delivered
ORD-01876,CUST-00326,PROD-0046,2025-12-16,1,17.99,Apple Pay,Delivered
ORD-01877,CUST-00287,PROD-0002,2025-12-16,1,24.99,Debit Card,Delivered
ORD-01878,CUST-00138,PROD-0006,2025-12-17,1,14.99,PayPal,Delivered
ORD-01879,CUST-00390,PROD-0024,2025-12-17,3,19.99,paypal,Delivered
ORD-01880,CUST-00101,PROD-0009,2025-12-17,1,32.50,Debit Card,Delivered
ORD-01881,CUST-00083,PROD-0002,2025-12-17,4,24.99,Apple Pay,Cancelled
ORD-01882,CUST-00043,PROD-0046,2025-12-17,1,17.99,Klarna,Delivered
ORD-01883,CUST-00242,PROD-0040,2025-12-17,3,27.50,Debit Card,Delivered
ORD-01884,CUST-00160,PROD-0008,2025-12-17,1,94.99,PayPal,Delivered
ORD-01885,CUST-00088,PROD-0032,2025-12-17,2,14.99,Debit Card,Delivered
ORD-01886,CUST-00155,PROD-0048,2025-12-17,1,9.49,Klarna,Cancelled
ORD-01887,CUST-00326,PROD-0046,2025-12-18,1,17.99,Apple Pay,Delivered
ORD-01888,CUST-00146,PROD-0017,2025-12-18,1,55.00,Credit Card,Processing
ORD-01889,CUST-00149,PROD-0048,2025-12-18,1,9.49,Credit Card,Processing
ORD-01890,CUST-00161,PROD-0024,2025-12-18,3,19.99,Apple Pay,Processing
ORD-01891,CUST-00374,PROD-0021,2025-12-18,1,38.00,Debit Card,Shipped
ORD-01892,CUST-00265,PROD-0017,18-12-2025,1,55.00,Debit Card,Shipped
ORD-01893,CUST-00326,PROD-0040,2025-12-18,,27.50,Debit Card,Shipped
ORD-01894,CUST-00019,PROD-0046,2025-12-18,4,17.99,Credit Card,Shipped
ORD-01895,CUST-00278,PROD-0006,2025-12-18,2,14.99,Credit Card,Processing
ORD-01896,CUST-00244,PROD-0046,2025-12-18,4,17.99,PayPal,Processing
ORD-01897,CUST-00165,PROD-0043,2025-12-19,1,34.99,Debit Card,Processing
ORD-01898,CUST-00163,PROD-0002,2025-12-19,2,24.99,,Processing
ORD-01899,CUST-00434,PROD-0026,2025-12-19,2,74.99,PayPal,Shipped
ORD-01900,CUST-00307,PROD-0017,2025-12-19,5,55.00,Klarna,Shipped
ORD-01901,CUST-00240,PROD-0007,2025-12-19,4,89.99,Debit Card,Shipped
ORD-01902,CUST-00389,PROD-0032,2025-12-19,1,14.99,PayPal,Shipped
ORD-01903,CUST-00486,PROD-0009,2025-12-19,2,32.50,Apple Pay,Pending
ORD-01904,CUST-00389,PROD-0026,2025-12-19,1,74.99,Credit Card,Processing
ORD-00267,CUST-00341,PROD-0008,2025-03-12,1,94.99,Credit Card,Delivered
ORD-01905,CUST-00006,PROD-0004,2025-12-19,1,44.99,PayPal,Delivered
ORD-01906,CUST-00061,PROD-0038,2025-12-20,2,34.99,Credit Card,Shipped
ORD-01907,CUST-00298,PROD-0050,2025-12-20,1,21.00,PayPal,Processing
ORD-01908,CUST-00468,PROD-0006,2025-12-20,1,14.99,Credit Card,Shipped
ORD-01909,CUST-00472,PROD-0002,2025-12-20,1,24.99,Debit Card,Processing
ORD-01910,CUST-00202,PROD-0046,2025-12-20,1,17.99,Credit Card,Shipped
ORD-01911,CUST-00374,PROD-0029,2025-12-20,1,13.49,PayPal,Dispatched
ORD-01912,CUST-00416,PROD-0006,2025-12-20,2,14.99,Apple Pay,Shipped
ORD-01913,CUST-00395,PROD-0049,2025-12-20,2,29.99,Klarna,Shipped
ORD-01914,CUST-00472,PROD-0041,2025-12-20,4,12.99,PayPal,Delivered
ORD-01915,CUST-00379,PROD-0029,2025-12-21,2,13.49,Credit Card,Shipped
ORD-01916,CUST-00243,PROD-0029,2025-12-21,1,13.49,Credit Card,Processing
ORD-01917,CUST-00146,PROD-0004,2025-12-21,2,44.99,PayPal,Pending
ORD-01918,CUST-00383,PROD-0046,2025-12-21,1,17.99,Credit Card,Shipped
ORD-01919,CUST-00085,PROD-0012,2025-12-21,1,15.99,PayPal,Processing
ORD-01920,CUST-00245,PROD-0046,2025-12-21,3,17.99,Debit Card,Shipped
ORD-01921,CUST-00450,PROD-0038,2025-12-21,1,34.99,Credit Card,Shipped
ORD-01922,CUST-00134,PROD-0028,2025-12-21,2,9.99,Credit Card,Pending
ORD-01923,CUST-00468,PROD-0003,2025-12-21,1,39.99,PayPal,Shipped
ORD-01924,CUST-00357,PROD-0017,2025-12-21,1,55.00,Apple Pay,Processing
ORD-01925,CUST-00209,PROD-0034,2025-12-21,-1,29.99,PayPal,Processing
ORD-01926,CUST-00474,PROD-0017,2025-12-21,1,55.00,Apple Pay,Delivered
ORD-01927,CUST-00482,PROD-0046,2025-12-21,1,17.99,Debit Card,Processing
ORD-01928,CUST-00132,PROD-0047,2025-12-21,1,23.99,Credit Card,Delivered
ORD-01929,CUST-00087,PROD-0037,2025-12-21,3,16.99,Credit Card,Shipped
ORD-01930,CUST-00454,PROD-0035,2025-12-22,2,18.99,Credit Card,Processing
ORD-01931,CUST-00069,PROD-0027,2025-12-22,5,99.00,PayPal,Pending
ORD-01932,CUST-00477,PROD-0046,2025-12-22,2,17.99,Credit Card,Processing
ORD-01933,CUST-00287,PROD-0048,2025-12-22,1,9.49,Credit Card,Shipped
ORD-01934,CUST-00183,PROD-0004,2025-12-23,1,44.99,Debit Card,Shipped
ORD-01935,CUST-00451,PROD-0022,2025-12-23,2,12.99,Credit Card,Processing
ORD-01936,CUST-00214,PROD-0026,2025-12-23,1,74.99,Debit Card,Processing
ORD-01937,CUST-00040,PROD-0049,2025-12-23,1,29.99,Credit Card,Shipped
ORD-01938,CUST-00322,PROD-0041,2025-12-24,1,12.99,Klarna,Processing
ORD-01939,CUST-00205,PROD-0009,2025-12-24,1,32.50,Klarna,Delivered
ORD-01940,CUST-00312,PROD-0004,2025-12-24,1,44.99,Apple Pay,Pending
ORD-01941,CUST-00151,PROD-0038,2025-12-24,2,34.99,Apple Pay,Shipped
ORD-01942,CUST-00023,PROD-0002,2025-12-24,1,24.99,Credit Card,Processing
ORD-01943,CUST-00062,PROD-0026,2025-12-24,1,74.99,Credit Card,Processing
ORD-01944,CUST-00440,PROD-0046,2025-12-24,1,17.99,Apple Pay,Processing
ORD-01945,CUST-00487,PROD-0017,2025-12-24,1,55.00,Debit Card,Shipped
ORD-01946,CUST-00470,PROD-0015,2025-12-24,1,84.99,Debit Card,Processing
ORD-01947,CUST-00162,PROD-0046,2025-12-24,1,17.99,Debit Card,Processing
ORD-01948,CUST-00161,PROD-0031,2025-12-24,1,8.99,Klarna,Processing
ORD-01949,CUST-00390,PROD-0024,2025-12-25,2,19.99,Credit Card,Pending
ORD-01950,CUST-00326,PROD-0038,2025-12-25,1,34.99,PayPal,Delivered
ORD-01951,CUST-00493,PROD-0033,2025-12-25,1,24.00,Credit Card,Shipped
ORD-01952,CUST-00300,PROD-0014,2025-12-25,1,179.00,Debit Card,Shipped
ORD-01953,CUST-00458,PROD-0007,2025-12-26,2,89.99,Credit Card,Processing
ORD-01954,CUST-00326,PROD-0002,2025-12-26,3,24.99,PayPal,Delivered
ORD-01955,CUST-00253,PROD-0013,2025-12-26,1,18.50,Apple Pay,Delivered
ORD-01956,CUST-00357,PROD-0017,2025-12-26,2,55.00,Debit Card,Shipped
ORD-01957,CUST-00051,PROD-0015,2025-12-26,5,84.99,Gift Card,Pending
ORD-01958,CUST-00161,PROD-0021,2025-12-26,2,38.00,Debit Card,Shipped
ORD-01959,CUST-00313,PROD-0040,2025-12-27,1,27.50,PayPal,Delivered
ORD-01960,CUST-00180,PROD-0049,2025-12-27,2,29.99,Credit Card,Shipped
ORD-01961,CUST-00071,PROD-0036,2025-12-27,1,11.50,Debit Card,Pending
ORD-01962,CUST-00090,PROD-0040,2025-12-27,1,27.50,Credit Card,Pending
ORD-01963,CUST-00028,PROD-0029,2025-12-27,3,13.49,Credit Card,Pending
ORD-01964,CUST-00444,PROD-0040,2025-12-27,1,27.50,Debit Card,Processing
ORD-01965,CUST-00117,PROD-0017,2025-12-27,4,55.00,Credit Card,Processing
ORD-01966,CUST-00404,PROD-0030,2025-12-27,1,27.99,paypal,Pending
ORD-01967,CUST-00285,PROD-0028,2025-12-27,3,9.99,Credit Card,Processing
ORD-01968,CUST-00383,PROD-0042,27/12/2025,2,26.99,Klarna,Shipped
ORD-01969,CUST-00406,PROD-0048,2025-12-28,1,9.49,PayPal,Processing
ORD-01970,CUST-00274,PROD-0007,2025-12-28,1,89.99,Apple Pay,Shipped
ORD-01971,CUST-00186,PROD-0004,2025-12-28,1,44.99,Credit Card,Pending
ORD-01972,CUST-00491,PROD-0046,2025-12-28,1,17.99,Debit Card,Delivered
ORD-01973,CUST-00083,PROD-0005,2025-12-28,4,129.00,Credit Card,Pending
ORD-01974,CUST-00395,PROD-0040,2025-12-28,2,27.50,Klarna,Shipped
ORD-01975,CUST-00063,PROD-0002,2025-12-28,1,24.99,Credit Card,Shipped
ORD-01976,CUST-00326,PROD-0009,2025-12-29,1,32.50,Debit Card,Processing
ORD-01977,CUST-00127,PROD-0028,2025-12-29,1,9.99,Klarna,Shipped
ORD-01978,CUST-00431,PROD-0023,2025-12-29,3,19.50,Apple Pay,Shipped
ORD-01979,CUST-00219,PROD-0040,2025-12-29,3,27.50,Klarna,Pending
ORD-01980,CUST-00020,PROD-0007,2025-12-29,1,89.99,Apple Pay,Processing
ORD-01981,CUST-00479,PROD-0046,2025-12-29,4,17.99,Apple Pay,Shipped
ORD-01982,CUST-00426,PROD-0016,2025-12-29,1,21.99,PayPal,Pending
ORD-01983,CUST-00002,PROD-0014,29/12/2025,1,179.00,PayPal,Processing
ORD-01984,CUST-00053,PROD-0047,2025-12-29,2,23.99,Credit Card,Pending
ORD-01985,CUST-00234,PROD-0048,2025-12-29,1,9.49,Credit Card,Delivered
ORD-01986,CUST-00236,PROD-0009,2025-12-30,1,32.50,PayPal ,Pending
ORD-01987,CUST-00050,PROD-0048,2025-12-30,3,9.49,Debit Card,Pending
ORD-01988,CUST-00417,PROD-0019,2025-12-30,2,24.00,Credit Card,Processing
ORD-01989,CUST-00129,PROD-0017,2025-12-30,1,55.00,Gift Card,Shipped
ORD-01990,CUST-00151,PROD-0002,2025-12-30,1,24.99,Credit Card,Processing
ORD-01991,CUST-00221,PROD-0021,2025-12-30,1,38.00,Credit Card,Delivered
ORD-01992,CUST-00162,PROD-0040,2025-12-30,1,27.50,credit card,Shipped
ORD-01993,CUST-00188,PROD-0007,2025-12-30,1,89.99,Klarna,Pending
ORD-01994,CUST-00460,PROD-0008,2025-12-30,1,94.99,Credit Card,Pending
ORD-01995,CUST-00101,PROD-0048,30/12/2025,2,9.49,PayPal,Processing
ORD-01996,CUST-00234,PROD-0017,2025-12-30,3,55.00,Credit Card,Shipped
ORD-01997,CUST-00209,PROD-0041,2025-12-31,1,12.99,Debit Card,Processing
ORD-01998,CUST-00366,PROD-0041,2025-12-31,1,12.99,Credit Card,Shipped
ORD-01999,CUST-00400,PROD-0043,2025-12-31,1,34.99,PayPal,Processing
ORD-02000,CUST-00366,PROD-0023,2025-12-31,3,19.50,Apple Pay,Pending
